ID_COMPRA,ID_PRODUCTO,CANT_UNIDADES_COMPRADAS
897,1302347781307,15
25,3004949996223,2
802,6833079162423,19
104,0050089284662,13
576,3588095351933,13
160,4358375802344,4
362,4298774849444,3
665,4885553107866,18
665,2973005107341,13
191,6360523684175,17
375,4658905159925,2
242,5013438405618,18
296,9645372393933,15
607,7475976962363,5
492,9833751504999,4
682,5535597920257,3
981,3987576338058,14
215,3320657543291,20
336,9063676125461,18
397,4625809271268,2
702,7900685234444,7
172,0190849305708,20
916,0648822788920,5
134,2685680016176,18
332,1623119366660,9
944,5262295501920,13
932,8401968411938,14
544,2659232610761,15
330,8977224531387,4
555,0843557272632,6
430,2961765459275,13
479,4869969111877,12
257,6586825348533,20
661,4633782917363,9
889,0098193766995,11
590,3744797262889,5
167,6964998314553,19
565,9520871040154,17
123,0614442334069,10
766,9911836866740,20
789,1855099405071,12
798,1371296208753,1
213,4121248216803,11
369,6792329950657,6
863,7099932216149,14
9,5501535657028,16
502,5990067645847,5
720,4566832499093,19
152,2305214941483,16
247,7115260263003,1
235,2177469337942,11
977,8146268406009,5
947,7185470649720,5
748,7547515210058,14
201,7157947658825,16
351,3457895058413,19
348,7884217889312,4
851,8275924728299,17
933,6183918448141,2
315,7933130073381,9
515,6623146962366,15
915,3638838726525,2
100,1165201381408,13
540,0072880803132,1
243,7891743795789,20
206,7043985790705,19
970,4161104112962,16
191,5904246474661,11
624,9436209936368,5
311,0567242386137,19
462,0535192555934,6
490,3116611867110,11
87,6166357837981,12
177,9202512050905,1
100,0764921966325,2
90,4120519875183,10
705,5384662907804,19
466,7545653951031,2
55,7521302682648,8
833,1944227665552,1
440,8182179769765,14
444,0256655499427,2
743,1729957664484,3
206,2547001070895,11
798,6633876778274,19
873,4002072562857,8
798,3867970507758,19
673,8579477751880,17
66,4664664961761,11
100,4104477057539,1
212,3792975532279,18
125,4734017653879,10
473,7208106656517,14
526,9150372989951,8
247,8093259607245,3
643,2300982958428,1
752,8884920923913,6
897,8540794792894,3
561,9292794846068,17
488,5927793541525,14
916,4002765998956,15
997,3239315395519,3
715,2962926684826,2
59,6019811200534,20
58,7565264370939,18
914,1927865106878,16
321,5679770117604,11
557,8862347497583,15
732,0172280028859,7
477,5455525803011,14
270,8668891465715,14
489,1466140623834,4
174,2145244708645,10
912,9114266429930,12
33,8404076965560,14
892,0048261147928,14
996,4409354443154,7
666,5480597315940,10
649,4478300325806,2
860,5975034282980,14
190,9400738235179,14
498,1244955189093,17
353,9687968162981,2
854,3160424712440,12
731,6428967883636,19
426,6772618173080,13
290,2688191181388,14
723,9549665029632,8
540,2152185926366,8
969,9539292351350,5
567,5049574176594,11
829,2254975908559,9
833,4957046157259,7
325,3988357268243,13
278,2143095965149,20
309,4976708642605,11
378,9194083328401,3
25,2978076608704,11
440,5884156326956,5
24,6573828670358,13
252,8281859495069,11
635,2549910528948,18
427,2139378150333,13
589,6580123519152,19
55,0389353062195,14
160,7951746147289,5
705,9439183132047,3
694,5531642433390,17
66,9580694047617,10
600,1630624050915,12
122,7583297741373,3
823,8675478599299,11
747,8743971716939,8
532,7977859420644,1
479,2942855534461,2
710,2487335559058,14
629,5156559858632,5
580,9504215101527,11
331,4669032178376,1
155,7391465335046,3
21,1495829359023,17
591,9943205202361,1
197,9381735415231,4
467,1102124718201,10
210,9811323467101,9
543,4383671853059,20
208,5815008465479,12
847,6025654806826,17
878,6624093882905,2
492,8827262681936,14
238,1258319382877,7
954,7168777088348,16
943,2250718761948,10
954,1720129946780,4
87,5337420120106,13
612,8089598967614,13
334,4686057670579,2
138,0611788402155,18
804,3613783984930,15
757,5678523881434,4
758,0550281589850,12
473,9992852465902,3
540,6203925443288,6
824,0424228229270,7
287,9234172599043,3
438,9413673935806,14
175,8974004696694,17
571,8211966069792,20
97,3177841911097,6
862,5892035326805,4
797,1330610621197,8
462,1960679199551,16
381,4335779480859,17
428,1479352418488,6
417,3556651928813,11
476,4552240920465,5
264,4461367430217,19
864,4236729825754,15
80,6554603485657,18
332,4304507014703,18
910,0755968747831,5
634,6104822574603,12
581,8858641652568,20
776,9521197490609,11
235,6805064420443,9
715,9263495789770,4
696,6792329950657,14
747,4365099941082,19
516,4869839824951,9
272,7804542809359,14
82,6076974831487,12
13,6030695129629,13
23,6831095143068,3
683,2341997688917,1
791,3159628186669,4
393,6522220773938,20
864,9638018471232,12
560,7235263384632,6
973,6549378486732,1
418,2264521794550,16
302,3875968351672,4
45,8862347497583,12
424,9830062084080,9
325,0978678802113,5
816,6149535691834,16
206,6541658131950,2
653,8680586585188,20
370,5285051069601,3
606,7965287838858,15
997,1660484334672,5
898,4015795453043,8
591,5523472755483,11
3,1090459778888,4
790,9900031223502,10
199,6981820512833,7
141,7672967410630,10
106,9745623942061,8
71,8424391311118,4
494,4402654064685,11
949,1214779662850,7
4,2719861548283,10
123,2565673676733,19
296,5609876783045,2
473,9022528116316,1
726,8112274160815,1
312,0913263769839,19
644,3634722571585,13
480,1419928134527,14
296,9912099168800,2
176,7032455851749,16
978,3647266405629,10
47,3719892200920,11
25,7931370523239,3
52,8750230357260,7
277,8336294005806,20
489,4146855522932,17
341,8026925313133,11
433,2622714248714,4
951,8064981469609,18
802,0907103811260,12
757,6724619091900,2
39,5056580844683,7
700,1775290626634,16
996,9910775152587,6
348,5267766690653,2
461,7542807786938,5
82,2558733786398,19
308,1340236266276,8
988,5925742144384,16
282,1118120838454,8
666,9356866615287,16
812,9691966045986,2
551,3751801796506,20
806,9566457244042,1
747,5204168152600,16
99,8219464089137,7
685,1032841310207,8
49,5856324874392,15
766,0137490306531,15
563,2167542899061,6
284,3248604519499,10
858,4504027189961,18
736,2928547070387,12
164,9680464497748,5
161,9070307957339,10
620,8582482793998,14
399,5055518144369,12
315,0767165223742,8
228,4197367892846,15
481,7862120279758,19
902,3493639881732,2
585,0634253332009,4
800,2294651656961,3
336,5767582384656,7
627,3564411893547,2
779,5139756868888,13
307,6075334890287,5
595,6413182193851,18
867,7439663708207,16
477,4009400502455,19
500,7348308866748,18
166,3298229656208,14
688,6536014661158,16
655,5010742664816,13
401,2460657962102,19
833,3570987420421,19
72,1665757017450,3
465,8527173228519,19
633,4563347004309,1
525,9426813488643,16
253,0593985050608,15
160,2680396242802,3
314,1531246662145,2
709,3233602106451,3
781,7638363495817,11
117,1169682070417,11
612,2699108472529,13
691,7126307083539,12
757,0569643771192,15
623,0820471662312,6
917,2720144150949,10
341,5192570502802,11
989,5373093158190,9
909,0893383727196,5
858,9343630221959,12
41,0264049852536,16
899,8340566170482,5
674,4389289019771,7
450,6364240344244,16
406,8027242928239,8
137,2711515466868,18
151,7009847307993,18
793,2907914151911,16
344,6729349031691,15
655,4058896042778,9
739,4111194960943,17
26,7184695358844,17
444,7227515169241,20
335,6468129437147,14
787,0912491893033,6
262,5903258986841,20
735,4279119925542,20
124,4044191686861,14
199,7462588356611,5
399,5178561843222,20
673,5302657718679,3
624,3045551541838,18
275,6169481584387,12
150,4948601426606,16
285,6422015262985,7
852,6856647121509,3
77,9072648652270,8
893,3935631141563,19
868,0677650635014,15
914,0238099202887,18
174,6082016874909,1
824,2798558931379,4
41,9556515829762,5
270,6470663141299,9
484,1247695048262,7
580,1914266608933,3
457,1340434744132,7
922,1891421192127,5
694,6470749506844,8
390,6038050020192,20
327,3676074422894,8
95,3229097129693,2
854,3272400971984,15
543,9888117734381,12
259,9488222843314,4
496,0840201453010,20
692,5332319480132,16
780,2257162389339,19
504,7550553300612,4
263,3969873152629,15
62,8156798142131,19
257,0992220414166,14
42,3654409249798,15
817,9839299560886,12
905,6843157116484,3
148,7961906323859,9
134,9182636658167,7
523,7500886017213,7
477,0171581910450,2
686,8154547309729,6
246,2548867198488,7
214,4716520237043,2
874,6936847023909,12
626,7651000055458,7
723,7276605380172,10
734,0851996464211,15
692,9413658207331,4
227,7966632622856,1
598,8188318426537,16
211,2716023042030,17
101,0467946052928,8
874,6477702660018,2
305,0739927274897,15
404,1145158484254,19
608,0984863008413,11
636,0809080324408,12
390,4828398873312,18
891,3890897273444,7
315,9828668417111,10
940,8908506314602,5
66,8442729876498,4
399,6641756540668,19
159,0260352868356,2
142,7290709717795,17
780,8254954505063,17
84,9635649873930,6
576,7328059372880,19
801,1180213852166,9
257,3261941543477,8
71,6713359857167,17
162,1898931680472,20
824,8811678749182,6
382,7993268089661,6
274,8309404093444,1
218,4743935238709,16
908,7019100966096,18
731,9274085990551,15
712,5527217124527,13
516,4940107171363,19
102,1207021812714,1
76,3158409984982,5
340,6719344989820,14
708,6910085586839,9
759,6708711195865,15
125,0159783647022,8
286,1899026019603,20
543,1076322255168,2
205,8447571879338,18
471,4096095702185,8
339,8639768899117,19
833,6983948720886,8
913,3620512676547,2
429,6883741092909,8
61,0802630871414,3
302,6452928287263,4
421,0695216287736,7
588,2493342164413,5
6,3274181604310,12
542,6297843438952,2
867,5008704429672,14
939,2588449636021,8
633,2422565764483,16
734,5025816169593,7
716,3544341481038,14
937,7348560477089,13
229,8164043271871,2
170,0281647663869,20
510,6701933972610,1
119,9259010933483,6
629,0174185731902,18
621,2644057613059,2
29,3436600336909,16
157,9442134711994,3
979,6247451327384,17
778,8387873594099,12
419,6375502599319,14
469,6226293963998,3
738,2338184058516,11
7,4579214128924,8
724,8047453506798,11
424,5775101292450,16
832,2188028451221,16
524,7199810463006,9
346,2822876687769,16
369,9664861041650,9
61,0704513339151,15
117,8475621593736,1
230,2707920442498,13
255,4669340703307,1
161,8909383575520,1
384,7963589849893,13
381,1695827700494,20
513,4769589478537,1
828,3136950313123,7
310,1210688591748,20
2,5867399449156,4
550,9295034280462,10
547,7315497546843,17
983,7236145811369,2
206,5851826365867,20
169,0205475427318,19
620,0108495736548,18
854,4470168019903,17
691,7970202566723,7
191,8836177211794,6
111,8289558004674,5
91,8414968301628,10
948,9763591861467,20
802,1749888339114,8
547,3663768039087,18
582,9665710146878,1
841,4121599073346,20
44,3372395817943,19
791,7870862185244,16
565,2803607477415,19
178,7521929174779,19
345,3588533029035,12
148,5713763944171,1
249,1389456287371,7
490,7601647510131,16
308,6725601990867,10
79,2700656230186,19
772,6358444166368,6
891,7123201130437,19
499,9367629460457,20
889,2894505859571,10
924,1288271716199,3
776,4298262588114,15
962,5592966523150,6
588,8864360872231,1
669,4424723511432,8
942,7899337413569,17
786,2572969845353,12
429,3767125804582,7
843,8599437762862,6
301,0295790877196,4
301,8117101720767,15
987,8790337929526,6
185,8457005197617,20
590,0438168530969,15
268,8121677094511,1
803,0648513293856,2
163,3498853510970,15
999,2669201758820,13
269,5740728323979,13
151,3069014180457,14
514,2555401128467,18
372,5889679214315,1
206,3200549879977,12
973,4604538780005,6
268,7327917815941,11
599,2620553627998,19
741,2292557870122,2
240,6079492113097,9
667,3290375690990,8
151,0111795027681,1
588,4124552675243,12
270,6736239699459,5
822,5581686852633,5
322,2007392950751,20
85,4849540726324,10
187,1669849947397,2
595,2892984282811,14
558,0494722993939,11
793,0437387197267,9
160,6519767367058,20
370,9444993142476,8
595,1841962863239,2
672,4872457436925,4
753,4589640666655,2
815,5588870800968,17
159,6710955989377,9
639,6525055199447,5
120,6438521717772,19
654,4997357759483,1
383,9121679354575,14
925,0892455814772,13
621,2154277290898,11
359,8935787373905,14
148,9556144342700,19
58,0813679181747,7
650,7940203787649,9
616,7351638825460,8
754,5342212164282,5
323,0128551639613,4
223,3145129728583,20
773,9606624518849,4
85,7534281998891,17
920,4000760112247,16
306,1610757056350,5
525,3099668020168,5
3,1595175435188,20
507,7341324262747,13
36,8789706044915,9
843,6412355403544,17
912,3154866300334,10
724,9017315166841,1
934,1011232227102,3
58,5674739595820,4
217,1418731733538,13
234,3846308279895,20
673,1947789227022,13
780,1884895208326,12
808,0445330691458,3
552,5129593856148,16
376,0838323332504,19
735,2223047750907,15
524,6889058170095,8
379,4911559772569,10
873,2644277093600,18
111,5266680543441,14
833,1530563697748,4
457,8032429939397,7
789,2010667954088,10
906,2519619075562,8
698,4219323804844,4
159,2756255477163,16
314,4195045281388,17
158,0834797740401,11
591,2301013301824,9
67,1574355203328,9
890,9430657572901,19
729,0181315021222,12
137,8341656390995,12
497,9870318970163,18
616,9336471104451,4
960,5111426872593,7
552,8084974879659,19
127,4479836314524,5
683,1736673259139,1
702,3168527061700,18
560,3851731790725,14
29,1143024815485,11
883,5029965747862,13
817,1557726727708,14
728,6993518756382,1
589,1845351353271,1
77,6298731787718,9
677,1959833482912,19
439,6821268140161,2
488,9430990404129,2
457,9522731495333,12
326,7612134839390,6
933,1386525951997,4
333,1938520471569,16
639,3164456783782,10
776,8895180048216,14
618,1464312506602,10
444,0532012759831,4
731,6789243590052,8
159,6911722055589,8
391,8581998859808,2
784,6288840928744,2
168,9623582920774,1
157,4543274161351,17
10,1596350975017,18
760,3663331362864,10
450,2592328546974,8
133,4477680435099,10
233,7517088609450,6
270,1808020196616,3
16,3313517166518,1
906,4062052366158,4
70,7322662475907,17
768,0725407185654,12
999,1123629784737,10
896,5159966062890,2
595,1467262273808,20
591,1906862905967,2
436,6601294094115,1
337,2668948118447,10
333,1288389254149,3
972,0778784683053,10
496,3398162010072,5
182,1876750591100,16
163,4028240684442,1
561,9334847954242,9
470,0090416273082,14
841,3223224762814,12
996,2947342737127,10
558,0306314951848,9
907,1067524832882,1
357,3749940210427,12
966,6374780875382,9
953,3675297910768,19
742,3949419772696,6
449,3940329450025,12
516,8193463456520,13
23,5873767353314,5
206,6193114054503,3
959,1862362748612,9
456,6811481904305,14
377,8750435993287,5
736,7991103131988,4
943,6484536771292,4
823,2561002173126,9
29,9989571460257,14
211,8220128095692,10
36,1312462313260,18
443,1200883005171,12
804,8305997148530,16
50,8795378185399,16
619,7056714259015,14
233,9994652990226,6
64,3742401038783,17
700,7410341887902,2
954,6236372780507,3
957,1192484454383,7
996,2855415919175,3
626,5281522514502,15
311,4002765998956,19
909,2746094962821,16
548,8130183709888,8
669,9096219245357,8
418,6604979743513,2
257,7867671682989,11
438,9056063100462,9
73,8160217944497,7
209,7064831204054,3
747,4987375024786,5
57,3938418382302,10
827,7161898305066,11
708,1417972643989,13
286,3453346522021,4
543,9162704289974,1
601,3576553565244,13
104,1923441953645,16
385,3918689383956,12
843,5166134628765,10
388,7119571056330,14
743,1509769941856,5
350,1369452348955,11
946,9997446855435,14
165,8888395185968,6
787,8067918923762,4
484,6963256917345,4
305,1500037914909,10
48,3225407833748,16
122,6322603323244,10
805,2025566071187,10
478,0557879036673,19
772,3157138141567,18
122,9952018291301,11
162,5697581549551,16
358,7206825387699,19
669,5863953322712,20
883,0834579685449,3
553,5161899710410,4
585,9982167305390,4
712,6119667364395,16
73,9393171738270,10
212,0456314571659,9
636,8606609220577,15
808,7611071903225,6
661,1233530225554,7
86,0484983610638,16
410,1259684177792,7
888,3825224153403,18
584,1448974609352,2
943,6621429979063,4
202,8180661520481,1
280,4054088916315,18
128,6750671193238,7
364,8707187958712,12
30,3021439929219,3
795,6429766155948,19
759,3646728986843,17
977,8917765115585,18
434,7929734769096,7
847,9091898539889,11
176,7711569710684,15
722,3251001687074,3
144,6488537870206,2
810,2876239978186,6
515,8380876912860,1
782,6796640674100,10
968,8006259675589,13
641,2908906487353,19
716,8373256980870,1
665,6491331463420,3
202,3232134959436,7
553,6212926694445,19
218,0968438616081,13
354,3209550167905,9
107,4543272000249,8
207,2056592890374,2
859,5239548636555,15
133,1762831810812,12
233,5732615560796,11
437,1011767774546,9
548,5033926135254,11
77,2558254389214,11
800,0530644215091,12
926,7523887064208,17
26,6352622350587,14
141,2306605282963,13
332,1469949043391,20
497,9386331533600,15
996,0871488102346,20
792,0465992055726,15
266,0469012198349,13
806,2230938213663,1
316,2636254369167,6
244,9514794563920,14
180,3545121216895,20
328,7694204589916,20
997,7946327300719,19
119,4871383291646,1
747,0971683488044,12
16,9475937065155,12
962,1799777655016,4
166,7545310975707,13
858,5221694857908,12
879,4210242679902,20
120,6982149042513,12
242,3398944245326,3
323,8588773523305,14
968,9929294172396,3
875,8768829527475,15
851,1965701297052,9
322,6303544585311,7
537,4453241377183,13
306,9618715598784,17
789,6579251132869,4
993,1584025767739,12
378,0667497652565,15
12,5079751388977,5
885,3359872683918,8
307,9056242997517,9
833,1839401641500,7
69,2168918585236,16
485,1956439323694,6
731,5571245025066,16
415,5038214080377,12
490,3957391036026,3
557,2923321783866,18
542,4285784505613,15
593,0922007288024,2
764,7758550393587,19
979,7819337946355,16
34,3884165577112,14
413,7627629031234,18
540,6840621203619,8
595,5161280198636,19
65,3076024905772,11
547,6684317643408,16
342,1686308292331,2
207,1209004253828,2
811,5696922383366,1
364,4598592964429,3
285,8925293199151,13
181,1045170241524,1
94,9648529179206,16
884,0111186936790,1
953,3258762213399,11
991,8928118168264,18
807,7175256032020,9
870,0294388438207,11
434,8792241314191,12
372,3111104434862,20
693,2619218163520,19
693,7293041211204,2
186,8490866303025,18
705,5447507163305,19
701,1639573309266,9
341,2245865501141,18
316,3978918354195,6
407,9812335020308,5
173,7578962107783,12
741,8795328668668,10
517,9597571665901,19
490,5653621095082,10
456,6509003589733,8
138,7368481688432,18
878,0387088843188,10
132,3881919404434,18
473,8893438550795,4
479,0316688215354,20
789,0526733518068,4
632,2078046691078,20
934,7855743088807,9
475,3049123471493,4
646,1222142541619,5
133,2343381832302,10
303,8808197910537,11
144,1847976633158,11
241,9911740306493,6
246,3916915861568,11
840,3405866935850,20
482,5431596713923,13
302,6522685540533,2
420,1366402774130,12
905,3012938817282,16
24,1716538313466,13
380,1651030449179,11
420,1014162525423,4
873,9917227649282,16
64,4671670688063,13
985,0463230138422,6
624,8026577941999,10
880,6653811116961,14
197,8568898355579,20
331,5075824630059,5
256,4191462740156,19
19,2340147774173,14
280,9998930872792,9
939,6813067106967,14
326,6877355504552,19
19,7241227591169,11
810,9628101612116,15
22,2724982253916,14
496,3421049355161,3
772,7841350614355,4
953,0704347317578,11
41,0031184703371,19
450,7620215126062,19
863,9242289991629,19
213,3861026179579,12
97,9830977986806,11
883,6752463426715,17
410,5056239669803,8
983,2850748888495,6
431,4799339686202,13
309,7798249454199,17
272,4930180223523,5
906,0563501997335,6
450,5786525422514,15
495,9452743652182,13
237,6612936702480,2
840,1704913765672,6
345,4468193932267,2
416,8391749453236,2
564,5067816756441,3
100,0079487048195,2
369,3305944632261,9
320,6600116464297,4
88,6610199083216,8
492,6183510156741,14
568,7406008333752,14
433,6285087597269,3
988,6862545481836,6
938,7013465186168,10
208,5942111676031,16
821,4834713379582,12
214,4394259994736,17
27,3135167853095,13
159,3119217275945,9
592,1650034475955,6
822,3027507991669,6
484,5935023020825,1
752,7224575129499,3
544,5410636099784,14
337,4510778663780,1
972,4645485392620,15
99,0902638408367,9
4,0844285296358,14
247,6969355881082,3
768,1312661271460,6
307,1446299015391,4
326,0374879091026,9
398,5119925509385,13
400,9016604662705,3
806,3598096147862,1
494,4301338520021,5
873,4035673146003,14
665,0275642697004,13
643,4153657540323,8
561,4952511738018,16
314,7350174416538,19
246,1418916733254,3
998,8503935271825,11
129,5654792576059,1
102,5803249138085,4
768,7530653101777,15
826,0521166235148,13
3,9424908352381,20
358,5008674686402,18
636,4816358559536,13
761,1291496735777,3
290,0209492056629,20
649,4791355246828,13
499,4845757837488,12
737,2425173614584,7
631,3048440136658,18
760,0114651612953,8
234,0760963837517,14
152,6214193498368,16
159,0641678469722,4
793,3434011845508,15
951,9734401916936,10
4,2573967910371,5
291,3431569203071,6
247,3498439465878,15
913,6809463837048,16
936,6096256006570,15
274,0977085717331,17
216,6826209844214,3
804,7553232694965,15
323,0375798332337,11
457,7381445381439,14
263,8420409077595,6
262,7863734189464,11
612,4293230806894,18
954,1865382809769,1
938,9430606117405,11
657,6462952162832,11
177,9104648470032,8
742,2142623285117,1
311,5623725099835,5
881,6408573374223,16
300,2113414455231,18
485,2596244881669,2
307,0354815897677,20
300,6280858353495,14
570,6861266473946,6
715,7935099869173,18
794,2213734399502,2
982,1870320247503,14
59,7013274806752,8
4,1470925060424,2
34,9037973939755,20
906,0963602825436,4
248,0583987746685,15
320,2592773010013,2
542,7328250770218,16
946,9532053158274,5
289,7431671237540,8
112,9842407764748,5
777,2431124024142,13
625,9891310081305,15
322,3648658905291,8
896,8351892796666,20
712,6393884806559,19
574,4071494379022,9
582,7031740544458,20
570,9735230231078,11
93,6361581042112,8
980,6396033726944,1
640,9658382592715,5
489,1581540857051,17
487,3788263457553,9
547,1669821251856,10
167,8960856824095,7
808,6052358561379,8
836,7657464874123,3
243,5028015053694,3
112,3095902128102,10
179,6979777451183,7
591,4517165153275,14
105,1425184628830,1
654,3680470808572,6
101,4228470830552,20
185,2597024759765,17
401,1430569652546,15
809,4625291886452,1
406,7312375851358,15
495,1921853385788,1
435,1980178526689,2
649,0052704349640,10
946,9578443443742,17
237,7545681798912,11
829,6197686355792,13
586,4238825197919,16
190,6868425615735,6
283,1861051367561,6
832,9874576719885,10
1,9043237403498,18
892,0483190033667,2
959,7149909963450,2
712,5632815486950,6
38,6627571424109,2
137,7114739875495,4
107,0748086279001,7
717,3002265183150,2
401,3932124108133,2
524,6807388927417,20
980,9738335500193,13
746,2161962097304,2
42,5418942414581,1
711,5610940371884,15
577,6933860830422,15
737,2536480976576,16
732,9914137564322,4
551,1937881862610,3
423,2468185868224,2
214,1748024596213,2
874,7298687252475,14
528,8912356905736,14
696,6183949570057,16
580,5745330810435,7
451,6945098330216,19
828,3838920027206,8
874,7232458723818,2
654,0556717822492,8
885,3954032101396,4
907,4762623483900,9
879,9284957663414,15
576,3136859438422,9
435,9966516945673,14
712,2535956223428,11
786,9111032326028,6
546,4959840350379,8
342,8726043004585,11
407,8241473301139,12
189,7116985393334,17
274,0469488940817,7
697,2821112819520,9
987,2681454232964,17
448,8946994102387,20
673,2875331891096,11
436,0711059881631,19
867,2754713102510,7
686,1220366868284,15
826,1658358315483,4
858,8573184184856,18
807,2957584000491,17
275,5808507763948,13
405,7302213631921,7
733,5361576936717,11
869,2636577418757,18
602,9184208968834,20
176,3661999958924,15
31,9055586720607,2
628,4088606610331,8
312,9871560339975,3
927,4947660062510,11
348,3800747070437,10
521,6253148887239,9
408,7322038908183,10
434,3278847262166,11
489,9978537210067,9
951,6141130609535,12
296,7577912690931,16
40,3565527788819,6
398,3490080140753,16
403,9113046841689,13
681,7230191354566,19
932,2639795129085,9
925,3569200965245,9
229,9722523708928,17
7,9546149277350,15
783,1402190635250,3
316,4899339930555,5
206,1758272577551,3
316,7343061247506,14
451,8963351425378,7
318,2156743337847,15
318,0151871642124,16
164,5679919048011,19
321,3449004522243,18
222,6530564019957,10
339,0990789556532,4
627,5492552666271,18
371,2541401278745,10
932,9663561541996,8
937,8269811127586,5
300,7848314708297,1
220,4578769760085,1
817,1805824930118,2
274,5778969955956,16
325,1553986220102,20
106,7731317988103,14
106,2459587156583,20
668,8710348230893,8
849,8585029815177,11
741,7525759430197,1
417,0975528178657,19
168,2887194883736,17
893,6671600191067,16
344,8824583664518,2
389,6020605606531,12
832,6018833317060,12
918,9364671113126,16
41,5095855301322,11
725,3721065723914,13
957,2249663637026,15
855,8556736148186,20
148,7559152302935,17
419,1181426782370,20
964,3236002761428,15
708,5143715326388,11
886,0514810492820,18
591,0939914400005,20
379,8408669633416,4
177,9921252152907,20
247,4803000631092,11
363,3436784554939,20
645,9492853638942,10
32,3421265413355,7
808,5981066352287,13
91,8215842459646,2
777,5932222051377,19
901,7691379459969,12
769,1703934206256,2
491,0395465314596,6
479,8232768948900,4
399,8094981079720,9
486,6934436695728,13
482,4588290849258,1
357,2044231071512,9
923,9889663967353,4
542,6000277340650,12
246,7630870203534,19
391,5923441301145,11
199,4213909915504,18
481,2834615970377,14
101,9591050889994,16
376,5126891595229,1
574,1807972085894,6
368,8704190385078,12
8,5338800034488,13
977,9141651685213,12
541,3638347467445,7
278,9805399441349,14
482,1921852803047,14
631,8750230357260,9
367,4415330455639,20
913,1926669924206,20
827,6374693953382,15
803,1490790220327,9
716,1692435621692,18
229,0531890983635,13
93,3727028499827,2
248,6243781070938,18
192,1165201381408,2
331,7325521815876,12
468,1105630320159,12
704,6445466635160,4
323,4796441299870,9
251,5543663065061,6
700,4748858770817,4
541,5779451299756,14
987,8619523073976,14
128,7023063832039,20
283,8461725503368,12
444,8427071681501,13
611,4684944714481,9
725,5119821656251,17
74,9139772328829,4
798,1390435558801,8
997,6648946309401,11
960,3437205224837,10
633,2320702594910,16
527,4978858489185,19
703,6923821763470,20
769,5842964728430,18
348,1242837812183,9
430,3609829785319,6
16,4739437990078,4
918,2925862202516,9
650,4772824330132,16
109,5340369366061,5
736,4976174155401,17
58,5362208091156,5
253,8314819150095,2
147,9097706976488,1
244,6323821120370,19
360,9034149659158,19
496,8433564445826,12
944,9353479278823,8
388,9305947580532,9
543,7968711254293,17
676,3280822229200,18
385,8123150446763,13
659,0569831737788,10
778,3459422709485,11
110,5989882571578,14
960,3714478059053,19
893,3986717289785,15
407,5922957316803,16
887,3281622749363,15
153,9562391305917,13
204,1858838204423,5
440,7984263405099,1
926,9252924674947,3
901,8903990751872,1
861,1044858422323,20
44,3333809059885,17
9,0886876471928,4
123,3031398526121,6
531,5950608820751,14
624,2962686617461,5
612,0432034148128,18
929,1154192040074,13
613,0376651825966,2
981,4652009072388,20
681,0520858598974,11
432,3409169721516,17
432,6583194487146,16
803,7093236622699,7
616,8340277462937,6
961,3157138141567,12
277,1712236003807,7
905,7313947996682,8
459,0142382380988,5
866,8184326686581,4
417,0296647815019,12
266,4580447808859,1
325,6616163020355,17
658,1664833130052,12
587,6648916335300,13
254,5215066145625,20
339,9570542279604,20
743,2829059834903,11
214,5110574923799,17
661,1616213327194,3
288,1064583419610,11
634,1362336372138,17
154,3588289943333,6
88,5927908562490,18
618,1188457791883,9
105,5813764553249,5
235,6047414102030,16
407,8078596545405,12
49,3645858784411,6
713,3665936274399,3
475,3600343844469,17
756,4312393897201,13
615,7038023248010,14
992,2060160366475,1
579,3082495236987,1
860,3939151012198,18
423,5800487240099,18
553,0476521074484,1
605,3027349210928,20
519,7504639595287,14
939,4235992446161,20
461,5903537588032,5
264,0341958948984,10
42,7074632124468,7
593,1072956300748,3
375,0822750886693,20
592,5788993174230,10
856,6255599328002,4
726,2227173661373,20
63,8627089182834,5
458,0465655771611,20
822,2780469091273,2
195,5079213849039,18
315,1511951611300,13
909,5726216727511,20
170,9949084947034,19
164,1524509047711,4
9,6861939830694,4
104,1618592040558,1
749,4724660447147,6
629,7106376285539,20
695,5820403409225,10
570,2718817806873,15
490,1646283038485,20
657,8870660231036,16
154,2391714510496,17
241,4520816960856,8
125,7643520079557,16
526,0195501656266,2
691,9618277100685,9
357,8650555873509,3
974,9172830501802,4
964,3139402255279,12
228,0524667536882,10
45,5180182433089,2
929,0946403766092,13
159,8897111201387,17
747,5004671658008,19
11,8117576965359,3
299,2125719139129,19
62,6629686509924,1
14,2959314089721,12
111,0599884887185,13
560,8081607299617,5
595,6309657816731,20
523,5846712542897,3
17,6865893672703,17
683,6731976945623,14
786,3735506892831,9
241,1369452348955,19
852,1044180166322,12
757,0698456098728,7
662,4012910609897,11
35,9695119262176,2
881,6582872441425,12
556,2061185672916,13
297,1237277318265,6
430,9433690443030,14
486,4445935944191,16
852,5515005910650,3
764,8351892796666,14
157,1024424583467,19
565,4873114917641,10
843,2430324665025,4
238,8688956350527,2
350,4871903371049,15
880,4376364752463,2
214,8530105379739,3
352,1464528823531,7
417,4342759154112,14
304,8610953516828,7
151,0828937142507,6
615,7678290536894,5
1000,4883414381219,4
84,6450460450176,4
901,9372541552029,13
834,6553877010954,9
89,0096189993318,3
209,3800159610252,1
988,0706950369234,14
576,2515797678816,2
333,2237720683239,13
135,6671060211213,7
772,8638722956460,2
73,4842966147254,4
