ID_PEDIDO,ID_PROVEEDOR
62738,12374465
62739,93560030
62740,92844087
62741,83707674
62742,51087166
62743,65069134
62744,31107778
62745,78645608
62746,90476006
62747,91440129
62748,23157514
62749,78280625
62750,63737103
62751,55212199
62752,56951790
62753,60140531
62754,12069095
62755,06933555
62756,23948990
62757,44486228
62758,54906426
62759,80791614
62760,82003029
62761,00834506
62762,24984232
62763,47963757
62764,66369776
62765,29080977
62766,80494799
62767,91569516
62768,91243676
62769,49799552
62770,74352302
62771,77755155
62772,40785899
62773,61757028
62774,86504003
62775,88058504
62776,44705527
62777,98618453
62778,92200005
62779,07628856
62780,93105613
62781,49989045
62782,49269024
62783,59862642
62784,35530701
62785,75308155
62786,71658582
62787,87590883
62788,59344766
62789,46151766
62790,73198888
62791,63951172
62792,71171159
62793,66878261
62794,26371238
62795,82980030
62796,92005464
62797,62890359
62798,70318548
62799,97711186
62800,22882387
62801,63293425
62802,94470581
62803,91795113
62804,83889004
62805,01565003
62806,50506682
62807,63745344
62808,14233821
62809,61752252
62810,69248672
62811,63423587
62812,62462815
62813,83682070
62814,71921358
62815,22253682
62816,68516468
62817,97348801
62818,37105495
62819,40119854
62820,10679876
62821,45229633
62822,37766443
62823,04237198
62824,84421630
62825,54129863
62826,61002111
62827,16501492
62828,11409533
62829,69097928
62830,53342942
62831,26600420
62832,25840865
62833,47624559
62834,67247073
62835,03701065
62836,03347911
62837,31056595
62838,91624390
62839,03108871
62840,71266480
62841,65919743
62842,52123313
62843,23299153
62844,70591392
62845,93715393
62846,37729615
62847,05446513
62848,86351775
62849,06622800
62850,48158008
62851,71418957
62852,04532354
62853,79114004
62854,18823271
62855,59844112
62856,60769510
62857,05462339
62858,62482004
62859,18679663
62860,37539733
62861,55310031
62862,99399948
62863,22371225
62864,42761594
62865,29812233
62866,31388924
62867,60514769
62868,61316546
62869,31794459
62870,51867171
62871,78851504
62872,29585038
62873,14339592
62874,60894267
62875,77640000
62876,11820031
62877,36668786
62878,73619673
62879,13429966
62880,07442711
62881,89046296
62882,32420531
62883,22885050
62884,97302254
62885,98143573
62886,69136108
62887,65284360
62888,02201399
62889,46024060
62890,06477264
62891,41551981
62892,75732448
62893,71915159
62894,21532672
62895,08842787
62896,29910557
62897,13549008
62898,13357269
62899,07505447
62900,61667747
62901,81867219
62902,13163778
62903,32996982
62904,21299872
62905,10208878
62906,78372252
62907,17829014
62908,86767484
62909,34007402
62910,77233233
62911,40718095
62912,49589375
62913,39899170
62914,37083212
62915,05572199
62916,20293246
62917,79668965
62918,85820203
62919,92285453
62920,01631364
62921,94647259
62922,12816095
62923,06499334
62924,03228371
62925,50335107
62926,72389584
62927,11838470
62928,07091667
62929,51662974
62930,56475401
62931,56857436
62932,40732312
62933,97143017
62934,35227045
62935,77893932
62936,96893722
62937,47541139
62938,70065923
62939,85811256
62940,69502583
62941,07966873
62942,07046476
62943,98960958
62944,05079209
62945,34091890
62946,53461766
62947,19439761
62948,38460029
62949,74675845
62950,67515646
62951,13975784
62952,09831155
62953,97017059
62954,46233868
62955,78258181
62956,64798981
62957,84644831
62958,48722902
62959,16702424
62960,82453930
62961,28240631
62962,81057023
62963,90649745
62964,80431015
62965,67342679
62966,43207657
62967,42536888
62968,41033890
62969,82330705
62970,39041753
62971,77388070
62972,24011846
62973,26744377
62974,99591519
62975,35128823
62976,75480660
62977,77471062
62978,58608548
62979,68941161
62980,50799701
62981,73269441
62982,51536800
62983,71470009
62984,69711770
62985,49092264
62986,24994279
62987,02741765
62988,81646524
62989,40281452
62990,83090011
62991,80867616
62992,57012100
62993,62107525
62994,15338747
62995,40039541
62996,38933677
62997,61164239
62998,66122753
62999,26348704
63000,25868104
63001,35275602
63002,12370818
63003,82589615
63004,58908259
63005,66385332
63006,46290977
63007,08916860
63008,83166877
63009,97777397
63010,85770232
63011,23539747
63012,37670221
63013,27466216
63014,50853748
63015,93037754
63016,50216918
63017,78382596
63018,72555385
63019,42223290
63020,09203143
63021,47071391
63022,18808865
63023,30641556
63024,44709600
63025,21763373
63026,81780808
63027,59629788
63028,75218720
63029,05678990
63030,37418571
63031,20990565
63032,74974139
63033,56837599
63034,80321408
63035,82912468
63036,02889764
63037,90775666
63038,65978511
63039,37175948
63040,98212484
63041,39802217
63042,69651861
63043,79831987
63044,44419097
63045,57027036
63046,51485344
63047,07415296
63048,14942204
63049,31959018
63050,17876483
63051,76461798
63052,51853709
63053,10985908
63054,94071672
63055,28502210
63056,83537585
63057,92400016
63058,58803301
63059,75685027
63060,11077640
63061,15797575
63062,16215887
63063,30885516
63064,23420045
63065,55331586
63066,35780151
63067,44236830
63068,83733840
63069,22084996
63070,10172698
63071,15033116
63072,26793931
63073,12963454
63074,44737429
63075,00307475
63076,40838465
63077,46935335
63078,56620580
63079,30875661
63080,63423587
63081,74845996
63082,52466595
63083,67633531
63084,76152115
63085,60423450
63086,96218761
63087,54198203
63088,95850528
63089,14021190
63090,44453701
63091,40207766
63092,72912270
63093,27830420
63094,77216649
63095,98429905
63096,26097459
63097,59720416
63098,32579369
63099,54655911
63100,27868010
63101,34838372
63102,44903848
63103,71096650
63104,39769961
63105,98683017
63106,71406398
63107,50323364
63108,86068239
63109,54014367
63110,81245956
63111,37236670
63112,90353383
63113,32986808
63114,25462012
63115,57352763
63116,55028394
63117,25409727
63118,99855291
63119,33344379
63120,93712637
63121,81211715
63122,79486514
63123,42139546
63124,59272137
63125,69025983
63126,38352430
63127,49422238
63128,73272984
63129,23814585
63130,83924002
63131,01707939
63132,09038486
63133,70497885
63134,74375479
63135,49534719
63136,31482059
63137,39417220
63138,41154342
63139,76629150
63140,56116175
63141,96965184
63142,90120800
63143,07348983
63144,34808795
63145,72319246
63146,49185768
63147,22208125
63148,06121822
63149,17793292
63150,28915799
63151,48419987
63152,22495389
63153,98990290
63154,71308708
63155,62209700
63156,57897554
63157,53323606
63158,90166594
63159,23450769
63160,35684589
63161,00583831
63162,75095925
63163,46224811
63164,42040613
63165,33656786
63166,28853749
63167,78044319
63168,75569464
63169,21065255
63170,15960726
63171,41422656
63172,05881055
63173,61648265
63174,23672857
63175,31466844
63176,40028101
63177,83141249
63178,10641996
63179,46330895
63180,82040581
63181,48750530
63182,09720428
63183,94820027
63184,23814585
63185,65056769
63186,24756907
63187,11471585
63188,00625562
63189,16463165
63190,36750238
63191,19080659
63192,39924674
63193,64920986
63194,99209827
63195,62574242
63196,21473876
63197,13773519
63198,18085501
63199,89189788
63200,40411125
63201,83744617
63202,34774441
63203,29802517
63204,25548938
63205,82399443
63206,01896084
63207,38825163
63208,71401638
63209,01624410
63210,95982571
63211,75366322
63212,08416391
63213,97973027
63214,26671031
63215,43756810
63216,80269984
63217,91312662
63218,88195353
63219,40143538
63220,59612957
63221,75882822
63222,49646504
63223,30921900
63224,50381418
63225,27783399
63226,64207407
63227,67253999
63228,39197085
63229,08878038
63230,19195025
63231,91640949
63232,56595918
63233,29204090
63234,46271303
63235,29049912
63236,71859477
63237,10220320
63238,00417662
63239,00376433
63240,91332455
63241,09719323
63242,64082462
63243,48075824
63244,90778414
63245,22578624
63246,34473115
63247,77021618
63248,72865439
63249,61316959
63250,44130923
63251,98240319
63252,29471096
63253,25593167
63254,04841036
63255,75116972
63256,17047753
63257,97737704
63258,28270881
63259,99973445
63260,31099813
63261,41083390
63262,13836870
63263,23726192
63264,06651497
63265,57525693
63266,32346794
63267,61329157
63268,05277704
63269,91564382
63270,85342187
63271,25435627
63272,79169233
63273,78657007
63274,15383419
63275,41695265
63276,54418448
63277,99908959
63278,24286367
63279,19971865
63280,38236440
63281,36949113
63282,50358229
63283,74093816
63284,41757536
63285,02421353
63286,09164529
63287,53093011
63288,35224389
63289,96017685
63290,92616745
63291,72585405
63292,48669795
63293,40870281
63294,31620765
63295,74329311
63296,76017995
63297,27491805
63298,81318872
63299,97345091
63300,61021150
63301,64338286
63302,38239960
63303,16825451
63304,63281569
63305,76865213
63306,15372819
63307,76462030
63308,64887104
63309,44668129
63310,27190913
63311,30970564
63312,54260313
63313,95808802
63314,84132482
63315,74339914
63316,06460563
63317,02665160
63318,77709073
63319,98981892
63320,93498395
63321,82999346
63322,31190640
63323,37866853
63324,24831239
63325,52867736
63326,89664780
63327,59677895
63328,09645974
63329,96898970
63330,74658336
63331,07192708
63332,65091289
63333,19458632
63334,47856165
63335,62773737
63336,63083729
63337,32164459
63338,84658395
63339,32224108
63340,05137688
63341,50743438
63342,85692992
63343,35298595
63344,89966624
63345,96095928
63346,86646567
63347,33811857
63348,97707844
63349,99881702
63350,31084765
63351,37280857
63352,18507225
63353,92639157
63354,05028542
63355,79806312
63356,89550786
63357,08784094
63358,97319528
63359,43038541
63360,89982273
63361,11524007
63362,38266027
63363,25823257
63364,28767374
63365,28386261
63366,85688551
63367,38682865
63368,73597728
63369,96109458
63370,64849560
63371,96560525
63372,13609306
63373,10917497
63374,86030298
63375,09015982
63376,18237511
63377,95241999
63378,25749731
63379,10163108
63380,79098595
63381,48002349
63382,11423720
63383,52908118
63384,38431180
63385,68662769
63386,12872893
63387,77522801
63388,03060100
63389,66901600
63390,65479506
63391,64820873
63392,18040128
63393,38010798
63394,23805521
63395,72111444
63396,81974832
63397,57566009
63398,13281830
63399,79621571
63400,40925110
63401,51243890
63402,84591081
63403,43837519
63404,21091650
63405,67646517
63406,35400714
63407,79402996
63408,42346784
63409,35461395
63410,32209518
63411,96092675
63412,78970878
63413,95733289
63414,98065462
63415,60598110
63416,72777060
63417,88514079
63418,78008700
63419,54636774
63420,02029436
63421,07542695
63422,63092769
63423,50029587
63424,52271045
63425,71724775
63426,94710991
63427,15423832
63428,76362712
63429,84132222
63430,86760041
63431,07502538
63432,67419319
63433,46923011
63434,19667812
63435,65590669
63436,69535406
63437,97526162
63438,42340904
63439,55317146
63440,86899307
63441,13583354
63442,01218183
63443,60570857
63444,62171816
63445,26906263
63446,29901357
63447,95632858
63448,55898898
63449,61670075
63450,09597631
63451,90902338
63452,16607071
63453,27490273
63454,05095322
63455,21477324
63456,26007250
63457,33584867
63458,76164057
63459,37942021
63460,74903412
63461,82999957
63462,00265270
63463,51599058
63464,40456324
63465,42569992
63466,25313550
63467,00729390
63468,96735565
63469,99768324
63470,68396855
63471,93924771
63472,06997571
63473,06091972
63474,71616063
63475,77822031
63476,53136923
63477,98768769
63478,26268552
63479,95259628
63480,34980286
63481,36891993
63482,34337745
63483,20782962
63484,02540818
63485,46226365
63486,56205084
63487,45522086
63488,86550253
63489,32390551
63490,79062169
63491,46915962
63492,08859433
63493,82477158
63494,83794650
63495,58170205
63496,89936672
63497,66221142
63498,12454679
63499,46180223
63500,11945666
63501,94489248
63502,82741921
63503,24734202
63504,62319348
63505,22520944
63506,55047821
63507,54039001
63508,68998233
63509,17063593
63510,70725254
63511,36627929
63512,44824532
63513,76427374
63514,23465480
63515,39384157
63516,32004311
63517,02508702
63518,68943905
63519,08995421
63520,68658830
63521,20385842
63522,75423292
63523,03941973
63524,18342864
63525,07870446
63526,33107585
63527,55040570
63528,24134002
63529,09890916
63530,87047745
63531,40369419
63532,33751344
63533,48125697
63534,29712465
63535,78782327
63536,67313914
63537,20421984
63538,91100801
63539,96165843
63540,80850694
63541,59885252
63542,30992405
63543,80180012
63544,34209417
63545,90946547
63546,06163488
63547,29143368
63548,18126013
63549,65920169
63550,34612958
63551,08016669
63552,17211307
63553,35450818
63554,95691268
63555,98909469
63556,95561653
63557,29037520
63558,23383388
63559,91463135
63560,21161780
63561,02071145
63562,11709039
63563,75903121
63564,66688891
63565,55309769
63566,44920135
63567,13236021
63568,13891411
63569,02775395
63570,36435685
63571,07954603
63572,86477116
63573,97592518
63574,73482550
63575,83774294
63576,34348772
63577,65693230
63578,15789914
63579,68834210
63580,56000870
63581,11283676
63582,90828614
63583,19896427
63584,91591852
63585,38618178
63586,16079274
63587,55083522
63588,97448082
63589,03996102
63590,28625124
63591,99283452
63592,14106873
63593,33600307
63594,95534718
63595,94566499
63596,83831096
63597,30386013
63598,81474110
63599,32176025
63600,73659754
63601,30124240
63602,68599683
63603,43037728
63604,00575034
63605,20317881
63606,32909555
63607,02428482
63608,29776948
63609,64925387
63610,34507933
63611,13784256
63612,87964653
63613,22801883
63614,49692785
63615,69396106
63616,48676182
63617,32615463
63618,87718621
63619,27236154
63620,20466749
63621,22272515
63622,04227175
63623,56871227
63624,46743763
63625,46995032
63626,66241546
63627,73338673
63628,82152420
63629,00181099
63630,45365034
63631,37053871
63632,87124781
63633,48536431
63634,38504549
63635,83768620
63636,80917632
63637,92009233
63638,07281532
63639,09165175
63640,64817316
63641,77641113
63642,68742959
63643,36696116
63644,87360608
63645,72440391
63646,93179249
63647,59765967
63648,71323985
63649,46308139
63650,26278339
63651,58458723
63652,45234279
63653,98357727
63654,61191006
63655,76070389
63656,33073583
63657,21811128
63658,20449278
63659,06716967
63660,05557639
63661,72688373
63662,43978212
63663,90015809
63664,46245229
63665,32393644
63666,39389602
63667,25639872
63668,38195969
63669,92739499
63670,53302786
63671,15339232
63672,79125369
63673,90218606
63674,85313934
63675,49720228
63676,10029008
63677,46485397
63678,55191333
63679,93065382
63680,93864329
63681,04635390
63682,94611809
63683,20332723
63684,02788715
63685,19111841
63686,73503705
63687,02284125
63688,20064204
63689,27600160
63690,42995456
63691,49451726
63692,21970214
63693,79581905
63694,51020996
63695,50777839
63696,30087804
63697,07847561
63698,76658228
63699,08856067
63700,24875974
63701,27542187
63702,73750833
63703,38856938
63704,93289245
63705,57535050
63706,51464516
63707,07916571
63708,65223116
63709,10596692
63710,05244157
63711,64065809
63712,07190339
63713,03879245
63714,82742119
63715,12503940
63716,37309060
63717,10620311
63718,81569410
63719,71146829
63720,21497278
63721,47213487
63722,05685035
63723,39817921
63724,25962932
63725,06535506
63726,67573745
63727,43600540
63728,00123860
63729,41883754
63730,16914155
63731,81156382
63732,40309118
63733,91312662
63734,65792070
63735,09632592
63736,95163635
63737,54570061
63738,83861277
63739,82847340
63740,64105499
63741,42416661
63742,72044070
63743,14358166
63744,62438841
63745,00602341
63746,44446499
63747,81094561
63748,44779542
63749,17210713
63750,25508284
63751,58721605
63752,05893645
63753,59580737
63754,40680040
63755,12660261
63756,91506566
63757,30882294
63758,57973579
63759,44860899
63760,74069859
63761,78871281
63762,82818388
63763,42707639
63764,06906849
63765,54290969
63766,31925068
63767,86903707
63768,43052110
63769,61855359
63770,79044608
63771,38950223
63772,74994298
63773,47776418
63774,43047345
63775,02252988
63776,06637378
63777,88257778
63778,14970528
63779,12614202
63780,43068227
63781,02822501
63782,99626846
63783,59967217
63784,35324805
63785,95314365
63786,85253568
63787,84812452
63788,35422501
63789,39986856
63790,00718493
63791,31648165
63792,94748253
63793,41676516
63794,47043190
63795,64501727
63796,41843567
63797,05514861
63798,95012131
63799,57177588
63800,04206811
63801,72757659
63802,46308139
63803,35193937
63804,94098310
63805,04926573
63806,68290924
63807,45024504
63808,70324785
63809,90531576
63810,77073082
63811,87021653
63812,48152105
63813,35241973
63814,40676838
63815,35334569
63816,14518508
63817,25012194
63818,40741352
63819,94765861
63820,87836028
63821,87430516
63822,50344376
63823,91580962
63824,38382840
63825,90480287
63826,68605414
63827,59981077
63828,77121264
63829,89617403
63830,52616778
63831,50711420
63832,85385238
63833,42872160
63834,51734107
63835,64242903
63836,39318992
63837,86221856
63838,73585350
63839,24366960
63840,48898881
63841,50687855
63842,74185535
63843,41817704
63844,27376386
63845,68021900
63846,22739698
63847,12347025
63848,17719605
63849,08475497
63850,37621322
63851,34302699
63852,10044254
63853,44749903
63854,18890761
63855,96321539
63856,77909749
63857,65062890
63858,54320222
63859,20229283
63860,82005443
63861,50733347
63862,79522304
63863,02230191
63864,43316458
63865,52116322
63866,90613876
63867,56036589
63868,46502247
63869,41333075
63870,68956318
63871,79314114
63872,14117053
63873,04983118
63874,40776712
63875,50119400
63876,51629717
63877,50670598
63878,20302276
63879,30750784
63880,70499926
63881,50488353
63882,66946496
63883,47916173
63884,99917814
63885,51318017
63886,67321292
63887,39704603
63888,22374097
63889,83974472
63890,19829180
63891,43999965
63892,56739084
63893,38828539
63894,34948712
63895,05640959
63896,90711169
63897,51986681
63898,94176995
63899,09727311
63900,03727973
63901,09087767
63902,73336273
63903,78108899
63904,62204613
63905,64594880
63906,41256121
63907,02902647
63908,39756831
63909,69189180
63910,66553649
63911,85732513
63912,50355563
63913,68517298
63914,60808349
63915,54601970
63916,68637590
63917,51200008
63918,87231199
63919,86375528
63920,40015781
63921,65351284
63922,94652888
63923,29662500
63924,74435937
63925,37654214
63926,98281039
63927,09437333
63928,70114379
63929,16026193
63930,93653725
63931,07705496
63932,47211315
63933,03572245
63934,37139667
63935,50133413
63936,75089504
63937,46677273
63938,19163055
63939,16374676
63940,99128807
63941,51932077
63942,67451791
63943,44356729
63944,88297064
63945,55062275
63946,24788748
63947,69461064
63948,04133148
63949,89175774
63950,26669953
63951,53540478
63952,76696428
63953,81404056
63954,87778502
63955,75650209
63956,87577211
63957,45371738
63958,14197413
63959,13516253
63960,28877226
63961,38969546
63962,56631425
63963,56272444
63964,75440510
63965,35533351
63966,24672504
63967,04063599
63968,58937501
63969,89733158
63970,16303522
63971,74849765
63972,50261154
63973,69862397
63974,12757688
63975,30793583
63976,75944964
63977,91928207
63978,97137863
63979,82577605
63980,86975124
63981,40799032
63982,39758958
63983,15664112
63984,13408664
63985,94643879
63986,69064333
63987,53150912
63988,00296991
63989,54519985
63990,22565563
63991,89018606
63992,89197431
63993,42893080
63994,51565282
63995,67344789
63996,65094860
63997,02539065
63998,86379687
63999,43940370
64000,61672529
64001,63868173
64002,35319924
64003,85860186
64004,45388644
64005,58198216
64006,99076047
64007,34980286
64008,95947471
64009,93693677
64010,08359070
64011,88175577
64012,15349088
64013,18424942
64014,80558347
64015,74517459
64016,30297586
64017,20891350
64018,04010579
64019,57329611
64020,45253188
64021,37192372
64022,61855366
64023,52311154
64024,92386716
64025,81414963
64026,74704644
64027,15004086
64028,88902128
64029,97635215
64030,55460323
64031,01025507
64032,35415756
64033,39786975
64034,31444002
64035,86961813
64036,07023514
64037,97179924
64038,05701896
64039,47945975
64040,46532930
64041,73163428
64042,82352721
64043,54348974
64044,90659119
64045,14788345
64046,71303369
64047,83553059
64048,47538511
64049,13217662
64050,53669414
64051,98195312
64052,45154737
64053,62930819
64054,56121377
64055,91870056
64056,35341826
64057,65820421
64058,64940397
64059,81538317
64060,27815823
64061,71306841
64062,42066316
64063,14381966
64064,53818072
64065,64699806
64066,54082250
64067,52138539
64068,67985074
64069,33899978
64070,99689674
64071,02410364
64072,76152115
64073,62336031
64074,63696455
64075,35549437
64076,34324820
64077,20003715
64078,13184742
64079,85453265
64080,90602818
64081,33051444
64082,66787303
64083,89412534
64084,01808520
64085,45651366
64086,69267437
64087,14445606
64088,42393924
64089,25419665
64090,41567500
64091,96471494
64092,80796725
64093,40973302
64094,33476353
64095,50021215
64096,40713557
64097,45011344
64098,93709361
64099,80399230
64100,58865149
64101,15873422
64102,22745415
64103,55742429
64104,89111680
64105,44048327
64106,80414377
64107,17937962
64108,01111736
64109,28593454
64110,27361955
64111,76435676
64112,93357531
64113,28267249
64114,73052227
64115,38213465
64116,43726820
64117,00436120
64118,31841436
64119,20779351
64120,91074409
64121,98066018
64122,15611048
64123,77618566
64124,40317533
64125,92393493
64126,58890059
64127,35159605
64128,21882845
64129,27820018
64130,57119458
64131,28667612
64132,76474514
64133,61706064
64134,80308201
64135,61136304
64136,82443931
64137,16910256
64138,92993037
64139,20238827
64140,61063518
64141,09368620
64142,52453311
64143,37971120
64144,00124065
64145,00647663
64146,06408732
64147,14297908
64148,78203426
64149,15925510
64150,52487026
64151,52520624
64152,31329798
64153,19685397
64154,33414256
64155,42767589
64156,13177669
64157,97619017
64158,01712520
64159,81454709
64160,13180522
64161,62396899
64162,24007160
64163,19440170
64164,70065923
64165,14272295
64166,64418735
64167,66358510
64168,26815657
64169,15684561
64170,84504913
64171,74720606
64172,62468664
64173,36000432
64174,75903121
64175,12752935
64176,03563892
64177,53531186
64178,34943601
64179,76395741
64180,34921906
64181,97262671
64182,95867694
64183,29409044
64184,23692022
64185,77987075
64186,29493234
64187,01218220
64188,51598617
64189,59097440
64190,85974494
64191,07155406
64192,99145248
64193,37766597
64194,80028680
64195,26079707
64196,56783148
64197,28874126
64198,36352593
64199,78242128
64200,93595896
64201,67444274
64202,26437934
64203,20408398
64204,83401473
64205,57618111
64206,71317861
64207,56158588
64208,24111607
64209,00102827
64210,69534874
64211,68823559
64212,06010706
64213,72441930
64214,95596211
64215,28886938
64216,70396188
64217,60442895
64218,11283621
64219,36621118
64220,00542685
64221,44386184
64222,84908735
64223,90138065
64224,50034505
64225,65209400
64226,15806871
64227,59817376
64228,25892581
64229,28609360
64230,31185561
64231,73590316
64232,87401189
64233,94070118
64234,00707275
64235,77862655
64236,34756317
64237,79233842
64238,61109995
64239,19313658
64240,66136316
64241,09996809
64242,03955178
64243,33721989
64244,84722485
64245,95889825
64246,13559199
64247,07378034
64248,02228372
64249,70663877
64250,21876523
64251,28980810
64252,94574920
64253,43718894
64254,90580840
64255,53200778
64256,80584162
64257,79624589
64258,20716318
64259,29775347
64260,86379823
64261,22882448
64262,02726380
64263,41800454
64264,31902908
64265,14279959
64266,44546533
64267,35505822
64268,02513355
64269,35134091
64270,41329771
64271,68056650
64272,56893984
64273,77796509
64274,11621898
64275,16649347
64276,10201053
64277,33134819
64278,30741805
64279,70446791
64280,28885658
64281,90306129
64282,51181499
64283,62916882
64284,95283623
64285,13473471
64286,08505675
64287,79210966
64288,63230055
64289,49454420
64290,12837045
64291,77186317
64292,95808802
64293,59900948
64294,36922727
64295,91977915
64296,78734562
64297,89105382
64298,55191296
64299,43632916
64300,10023266
64301,42898146
64302,02081168
64303,63226089
64304,72375457
64305,38562204
64306,95315508
64307,09836747
64308,44754907
64309,92820289
64310,23983823
64311,77559524
64312,64017006
64313,38904400
64314,52057052
64315,26807966
64316,64431291
64317,36196845
64318,17309295
64319,58547366
64320,59040583
64321,98919055
64322,95226262
64323,03782835
64324,76552045
64325,20620240
64326,79129848
64327,54800786
64328,79175371
64329,87660043
64330,86327534
64331,75567682
64332,97701491
64333,31780643
64334,86235341
64335,16513617
64336,32609455
64337,28953234
64338,52997181
64339,37484880
64340,63877748
64341,42470410
64342,62057653
64343,29762439
64344,62001892
64345,59120872
64346,02629483
64347,52628009
64348,03301289
64349,59801894
64350,98459148
64351,71372310
64352,15658500
64353,32475838
64354,32982220
64355,94285406
64356,57927114
64357,68302825
64358,21248924
64359,33739809
64360,46798923
64361,16278370
64362,24978774
64363,21212932
64364,83549144
64365,13536992
64366,95504469
64367,75162061
64368,27825839
64369,03482483
64370,32217179
64371,15571267
64372,51276010
64373,95292144
64374,90638701
64375,35482598
64376,96205006
64377,43122448
64378,89770641
64379,96368985
64380,39132239
64381,91962997
64382,22632500
64383,04413455
64384,01475210
64385,71981666
64386,35177340
64387,84574350
64388,41427385
64389,97696483
64390,75650209
64391,93867498
64392,94784749
64393,19098906
64394,88795164
64395,95409542
64396,45452628
64397,33333847
64398,14421075
64399,94640601
64400,38296086
64401,41125007
64402,06008680
64403,75090418
64404,65069134
64405,28054542
64406,30256682
64407,32123289
64408,20825539
64409,45504877
64410,13144722
64411,29451128
64412,58591796
64413,44383817
64414,24193818
64415,32412796
64416,25766578
64417,74220571
64418,60319029
64419,58328583
64420,53680594
64421,84372307
64422,95479156
64423,39179067
64424,55776905
64425,44987695
64426,40556604
64427,15989970
64428,03582305
64429,47713796
64430,04919926
64431,30310537
64432,47026193
64433,35567363
64434,73045069
64435,39813268
64436,06990251
64437,46083630
64438,29464555
64439,36975945
64440,18289978
64441,42412953
64442,71938103
64443,00490726
64444,11274629
64445,91896056
64446,47477209
64447,91437594
64448,87140194
64449,29574803
64450,52123313
64451,92706866
64452,07094118
64453,89624388
64454,22429216
64455,37805555
64456,59676355
64457,81204908
64458,78727809
64459,23231542
64460,20698416
64461,66583219
64462,03131527
64463,39702708
64464,76720871
64465,62623049
64466,37368074
64467,67464982
64468,21294006
64469,07374159
64470,08749581
64471,65660539
64472,81613250
64473,36809684
64474,29458271
64475,39654601
64476,44056896
64477,67033485
64478,38004131
64479,91999337
64480,77713520
64481,37456054
64482,52780820
64483,51858766
64484,83306990
64485,24982412
64486,32735215
64487,62161589
64488,49674750
64489,34172704
64490,49538991
64491,04573555
64492,82021924
64493,84788870
64494,15582744
64495,06940324
64496,76322365
64497,55640329
64498,10298640
64499,04149927
64500,19668796
64501,63123425
64502,59847847
64503,77088772
64504,96034644
64505,81755820
64506,05282654
64507,48009140
64508,38389351
64509,30306707
64510,04005490
64511,71733340
64512,34342077
64513,63897401
64514,99304997
64515,37898946
64516,90257469
64517,92654440
64518,78812468
64519,23081741
64520,96218907
64521,30778054
64522,66518426
64523,11591320
64524,10290422
64525,72472316
64526,49747263
64527,24504850
64528,34621738
64529,40666259
64530,77681638
64531,35522096
64532,62086097
64533,57459974
64534,65352878
64535,48585996
64536,19784472
64537,92413368
64538,75047504
64539,76374807
64540,64830322
64541,06731601
64542,21014673
64543,83421532
64544,82268954
64545,78283770
64546,44572549
64547,84846136
64548,35724421
64549,29883097
64550,97955528
64551,14662263
64552,49454420
64553,94488623
64554,05139477
64555,86629256
64556,94279542
64557,49770124
64558,77495471
64559,98302192
64560,69302640
64561,96787083
64562,69922473
64563,53650924
64564,79487863
64565,80279518
64566,01999174
64567,95480886
64568,58730850
64569,35780311
64570,75306540
64571,11332824
64572,67595105
64573,86090940
64574,88530796
64575,52553066
64576,64954257
64577,46709318
64578,56417340
64579,37866853
64580,30414303
64581,31333320
64582,13186074
64583,85408753
64584,64240220
64585,05919093
64586,35005667
64587,10578308
64588,32419092
64589,82005443
64590,29677795
64591,77200662
64592,69570353
64593,87267662
64594,99776862
64595,43296040
64596,85288911
64597,74773596
64598,59984290
64599,64850443
64600,66055822
64601,93079778
64602,27693452
64603,43185689
64604,22277800
64605,48534161
64606,00001748
64607,08588098
64608,09815728
64609,12841851
64610,33312309
64611,00883634
64612,29923786
64613,25639100
64614,75987497
64615,01782639
64616,42154594
64617,35144045
64618,59719472
64619,22250728
64620,77565778
64621,41349229
64622,66176879
64623,74943364
64624,12179398
64625,05174430
64626,48382434
64627,08194657
64628,69985744
64629,17968164
64630,34018545
64631,41888124
64632,81560639
64633,94197402
64634,63489651
64635,14552823
64636,55155250
64637,86639187
64638,62564052
64639,47091863
64640,25089301
64641,19506050
64642,33530086
64643,92447493
64644,21219108
64645,19775142
64646,82203313
64647,00217910
64648,05867806
64649,62251457
64650,12993567
64651,40035482
64652,27390207
64653,68601584
64654,06247300
64655,90176388
64656,80915614
64657,50665983
64658,70775952
64659,65156360
64660,46138644
64661,81362806
64662,24068659
64663,52066566
64664,19178073
64665,20143343
64666,38276033
64667,91607898
64668,45444234
64669,46409454
64670,72004388
64671,04713951
64672,37107451
64673,25086508
64674,86584906
64675,63739442
64676,55296373
64677,27818909
64678,85983519
64679,65620434
64680,49492996
64681,91338297
64682,00759120
64683,33650869
64684,81431502
64685,50371266
64686,21427565
64687,32920086
64688,86238083
64689,74478613
64690,66985594
64691,73801917
64692,54556508
64693,35899372
64694,64491363
64695,59437482
64696,21830785
64697,78903234
64698,58292273
64699,68394516
64700,97154402
64701,84386991
64702,82693480
64703,29806140
64704,82919016
64705,15335319
64706,32092578
64707,87575057
64708,55716499
64709,41431313
64710,23065239
64711,19140032
64712,69976285
64713,29410729
64714,40882581
64715,09211841
64716,50807208
64717,23088047
64718,58616871
64719,03285497
64720,66928058
64721,62057288
64722,01086980
64723,98220526
64724,55948098
64725,53385352
64726,60562876
64727,23199637
64728,15699558
64729,55837712
64730,69626838
64731,51867188
64732,75698782
64733,20949587
